@RELATION ..\..\..\data_arff\all-training.arff
@ATTRIBUTE GestureType  {swipe_left,swipe_right,swipe_up,swipe_down,swipe_front,swipe_back,tap_left,tap_right,tap_up,tap_down,tap_front,tap_back,scratchout,circle,square,x,c,two_handed_fb,two_handed_lr,horizontal_circle,vertical_circle,spiral,arm_lift,arm_drop,triangle,z,unknown}
@ATTRIBUTE MinX NUMERIC
@ATTRIBUTE MinY NUMERIC
@ATTRIBUTE MinZ NUMERIC
@ATTRIBUTE MaxX NUMERIC
@ATTRIBUTE MaxY NUMERIC
@ATTRIBUTE MaxZ NUMERIC
@ATTRIBUTE MeanX NUMERIC
@ATTRIBUTE MeanY NUMERIC
@ATTRIBUTE MeanZ NUMERIC
@ATTRIBUTE MedianX NUMERIC
@ATTRIBUTE MedianY NUMERIC
@ATTRIBUTE MedianZ NUMERIC
@ATTRIBUTE DiagonalLength NUMERIC
@ATTRIBUTE StartAngleSinXY NUMERIC
@ATTRIBUTE StartAngleCosXY NUMERIC
@ATTRIBUTE StartAngleSinXZ NUMERIC
@ATTRIBUTE FirstLastAngleSinXY NUMERIC
@ATTRIBUTE FirstLastAngleCosXY NUMERIC
@ATTRIBUTE FirstLastAngleSinXZ NUMERIC
@ATTRIBUTE TotalAngleXY NUMERIC
@ATTRIBUTE TotalAngleXZ NUMERIC
@ATTRIBUTE AbsoluteTotalAngleXY NUMERIC
@ATTRIBUTE AbsoluteTotalAngleXZ NUMERIC
@ATTRIBUTE SquaredTotalAngleXY NUMERIC
@ATTRIBUTE SquaredTotalAngleXZ NUMERIC
@ATTRIBUTE FirstLastDistance NUMERIC
@ATTRIBUTE TotalDistance NUMERIC
@ATTRIBUTE MaxAccelerationSquared NUMERIC
@ATTRIBUTE ZeroCrossingsX NUMERIC
@ATTRIBUTE ZeroCrossingsY NUMERIC
@ATTRIBUTE ZeroCrossingsZ NUMERIC
@ATTRIBUTE Stroke_MinX NUMERIC
@ATTRIBUTE Stroke_MinY NUMERIC
@ATTRIBUTE Stroke_MinZ NUMERIC
@ATTRIBUTE Stroke_MaxX NUMERIC
@ATTRIBUTE Stroke_MaxY NUMERIC
@ATTRIBUTE Stroke_MaxZ NUMERIC
@ATTRIBUTE Stroke_MeanX NUMERIC
@ATTRIBUTE Stroke_MeanY NUMERIC
@ATTRIBUTE Stroke_MeanZ NUMERIC
@ATTRIBUTE Stroke_MedianX NUMERIC
@ATTRIBUTE Stroke_MedianY NUMERIC
@ATTRIBUTE Stroke_MedianZ NUMERIC
@ATTRIBUTE Stroke_DiagonalLength NUMERIC
@ATTRIBUTE Stroke_StartAngleSinXY NUMERIC
@ATTRIBUTE Stroke_StartAngleCosXY NUMERIC
@ATTRIBUTE Stroke_StartAngleSinXZ NUMERIC
@ATTRIBUTE Stroke_FirstLastAngleSinXY NUMERIC
@ATTRIBUTE Stroke_FirstLastAngleCosXY NUMERIC
@ATTRIBUTE Stroke_FirstLastAngleSinXZ NUMERIC
@ATTRIBUTE Stroke_TotalAngleXY NUMERIC
@ATTRIBUTE Stroke_TotalAngleXZ NUMERIC
@ATTRIBUTE Stroke_AbsoluteTotalAngleXY NUMERIC
@ATTRIBUTE Stroke_AbsoluteTotalAngleXZ NUMERIC
@ATTRIBUTE Stroke_SquaredTotalAngleXY NUMERIC
@ATTRIBUTE Stroke_SquaredTotalAngleXZ NUMERIC
@ATTRIBUTE Stroke_FirstLastDistance NUMERIC
@ATTRIBUTE Stroke_TotalDistance NUMERIC
@ATTRIBUTE Stroke_MaxAccelerationSquared NUMERIC
@ATTRIBUTE Stroke_ZeroCrossingsX NUMERIC
@ATTRIBUTE Stroke_ZeroCrossingsY NUMERIC
@ATTRIBUTE Stroke_ZeroCrossingsZ NUMERIC
@ATTRIBUTE Duration NUMERIC
@DATA
swipe_back,-5.696584,-20.58343,-3.853388,5.654041,0,0.1736482,1.173392,-11.8413,-0.837291,0.8137977,-20.19865,-3.853388,23.84808,-0.9190234,0.394203,-0.2361935,1,-4.371139E-08,-1,-4.747678,2.261558,17.40107,15.05295,37.81952,41.14908,1.992389,58.86671,456.1292,4,0,2,0,-130.2543,-9.383848,12.90732,0,0.2364818,8.271705,-70.16802,-5.275543,12.12188,-83.42922,-9.177072,131.2453,-0.9740214,0.2264559,0.09697022,-0.9951261,0.0986103,-0.5808492,-13.71488,-5.013859,13.71488,8.631257,19.77356,17.57999,131.2159,134.702,17217.61,0,0,1,517
swipe_back,-3.2481,-19.6673,-2.700685,4.833153,0,0.5209445,0.2420122,-10.79667,-0.798857,-0.8067073,-19.6673,-2.353388,21.50554,-0.9020869,0.4315546,-0.09670674,0.9845409,0.1751549,-0.5424858,0.04627705,-1.516792,13.63913,14.13526,25.94569,32.69835,4.635046,50.99512,392.9918,3,0,0,-3.269372,-107.9667,-7.988571,2.420122,0,0.5209445,-0.1614994,-60.98187,-3.529146,-2.462664,-65.02334,-3.191924,108.4509,-0.984239,-0.1768431,-0.03689301,-0.9997489,0.02240978,-0.9570463,-13.2523,-8.562621,13.2523,13.69902,20.27653,32.15194,108.2889,110.9449,11726.48,3,0,1,470
swipe_back,-3.2481,-32.53176,-4.311499,5.661132,0.5923963,3.993908,0.2673268,-13.39756,-0.2934749,-3.2481,-32.53176,3.535797,35.29255,-0.970177,-0.2423977,-0.7194893,0.9571092,-0.2897276,0.03409693,-2.320391,-4.121439,12.76281,13.88538,25.63196,31.67219,11.21142,76.84959,1081.368,3,1,2,-1.627595,-121.1705,-5.970295,4.033536,0,1.55941,1.781846,-76.91501,-1.359022,-0.7996169,-114.2886,1.55941,121.5361,-0.9923622,0.1233581,-0.4540325,-0.999801,0.01994938,-0.7392734,-6.67555,-5.625963,12.26061,13.39518,22.60689,29.67948,120.631,130.7978,14701.24,2,0,2,423
swipe_back,-9.673397,-29.13591,-6.095962,6.453658,0,1.625667,-2.622685,-12.27709,-1.669601,-7.281637,-9.278931,1.625667,34.18489,-0.9579431,0.2869584,-0.3020793,0.2245953,0.9744521,0.3438248,3.94237,-5.14495,9.530865,10.71487,18.44896,27.11173,10.53995,81.95727,888.6653,4,0,1,-27.43514,-98.21675,-16.60815,0,0,0,-14.42716,-59.33304,-10.13036,-11.27263,-79.65889,-16.60815,103.3201,-0.9131603,-0.4076006,-0.4404708,-0.9779347,-0.2089106,-0.5370175,-13.06411,-1.769174,13.06411,13.74002,28.12976,33.60798,101.3171,119.1652,10265.16,0,0,0,376
swipe_back,-4.054808,-28.89478,-6.443258,4.847334,1.267394,0.1736482,0.2427212,-14.06025,-2.345277,-4.054808,-28.89478,-4.943258,32.13703,-0.9738441,0.2272174,-0.378984,1,-4.371139E-08,-1,-9.816378,-0.6619034,14.63182,12.59106,30.62388,25.06378,1.992389,77.11352,875.7858,3,1,2,-0.007090397,-142.1661,-23.45277,5.654041,0,0.1736482,2.277315,-80.91405,-11.89642,4.047717,-90.65994,-13.63518,144.2271,-0.998364,0.05717765,-0.6772556,-0.999851,0.01726037,-0.9946872,-7.033721,-9.30226,14.59515,12.53059,25.56051,23.14255,142.5657,150.5669,20558.26,2,0,1,470
swipe_back,-9.758482,-32.95895,-4.922314,3.212648,0,2.778371,-0.8903576,-13.41958,-0.8775871,-9.758482,-32.95895,-0.4223138,36.24698,-0.9887828,0.149361,-0.4938094,0.9796968,0.2004851,0.5105963,-3.495209,-7.474323,16.41059,15.82958,32.44067,38.9248,4.052194,86.26997,1181.699,3,0,1,-13.81329,-147.6154,-12.82101,8.881784E-16,0,0,-6.242069,-90.53814,-7.485239,-12.19987,-133.2312,-12.82101,148.8136,-0.9842934,-0.1765402,-0.5843238,-0.9978063,-0.06620204,-0.7019807,-13.79501,-10.03019,13.79501,15.06314,22.1541,34.26499,148.2546,152.4251,21979.42,2,0,0,517
swipe_back,-3.24101,-28.32992,-5.790555,4.040627,0,3.514853,-0.541744,-20.09381,-1.819454,-0.007090397,-27.2002,-5.464203,30.69523,-0.9993524,0.0359829,-0.9772087,0.9008424,0.4341462,0.3722093,-5.717167,-7.525155,14.46615,11.05001,29.51378,22.03804,3.805351,69.41068,828.7672,1,0,1,-4.875696,-180.8443,-22.03655,2.413031,0,0,-0.7416354,-90.01572,-10.78545,1.599234,-102.7489,-16.246,182.3277,-0.993367,0.1149867,-0.445482,-0.9996368,-0.02695095,-0.9584175,-13.06413,-5.096725,13.06413,14.16296,21.57894,29.31009,181.6496,184.3435,32996.58,2,0,0,423
swipe_back,-10.5581,-30.9957,-5.943258,2.420122,0,2.688501,-1.788937,-17.31306,-1.735414,-10.5581,-30.9957,-0.6169065,34.69402,-1,-4.371139E-08,-1,0.9405481,0.3396606,0.1844245,1.247384,-1.644671,15.05523,14.03175,30.57717,30.07058,4.80155,76.57716,1072.588,1,0,3,-21.10911,-173.1306,-20.14737,0,0,0,-10.6353,-98.96081,-12.52198,-8.116706,-106.877,-19.53046,175.5726,-0.995075,-0.09912509,-0.8441126,-0.9947039,-0.1027815,-0.696288,-14.03632,-11.5636,14.03632,16.60087,23.08913,38.26858,174.9154,178.8603,30595.41,0,0,0,470
swipe_back,-10.50138,-31.02324,-5.616907,1.634686,0.5923963,2.993908,-2.832693,-16.57941,-1.10217,-10.50138,-29.43878,2.993908,34.9425,-0.9970035,0.07735666,-0.9610381,0.9947594,0.1022438,-0.6603134,-1.760151,0.7219701,15.89772,12.99423,35.12239,27.1331,7.991485,75.62943,1057.575,3,1,2,-29.96162,-166.7102,-12.87166,0,0,0.7155373,-13.91549,-99.73808,-7.680636,-11.3719,-114.6757,-12.66222,169.9253,-0.9981505,-0.06079146,-0.8176425,-0.9857161,-0.1684155,-0.3626082,-9.079508,3.169662,15.05558,19.62325,28.77765,48.20264,168.5573,176.5557,28670.72,0,0,1,470
swipe_down,-4.047717,-1.984808,-1.188501,6.48202,30.21724,6.700685,1.724888,9.409462,1.954398,4.847334,30.21724,-1.188501,34.7863,0.9839365,0.1785186,0.3299717,1,-4.371139E-08,-1,5.737803,1.103898,11.35717,9.94758,19.73721,18.03832,1.992389,87.44272,937.991,1,0,2,0,-1.984808,0,17.84683,75.2757,15.63518,7.299757,32.05302,5.726071,7.295817,24.60741,5.76961,80.82174,-1,-4.371139E-08,1,0.9836099,0.1803097,0.7497579,5.166308,5.279442,8.307901,5.760328,12.03183,8.132191,78.11085,86.32775,6101.305,0,1,0,376
swipe_down,-4.054808,-1.984808,-0.1736482,0.8067073,17.06256,4.353388,-0.9611164,6.002752,1.417018,-4.054808,15.42902,2.374333,20.17252,0.9849271,-0.1729701,0.8477281,-0.5735765,-0.8191521,0.2104354,3.514132,5.915658,15.89107,15.25316,30.71948,32.0821,1,43.75471,320.5871,0,1,0,-10.57228,0,-0.1736482,0.8067073,69.99989,15.5872,-5.154644,41.80293,9.20757,-7.317089,63.56321,13.45544,72.64896,0.9821874,0.1879037,-0.05185612,0.9874233,-0.1580989,0.8275928,7.89072,15.43285,14.1739,15.85689,23.57088,32.19794,68.6639,77.83105,5244.013,1,0,1,517
swipe_down,-4.061898,0,-3.389185,0,13.65183,5.374333,-1.459872,6.675436,1.130274,-4.061898,12.80342,-3.389185,16.72336,0.9053712,0.424621,0.9125564,-0.8925133,0.4510212,0.07991487,4.847888,0.3704471,14.02301,12.78981,32.86359,24.17668,5.385109,46.24375,221.1472,0,0,1,-14.59873,0,-0.1945927,0,66.75436,16.34463,-8.852654,43.34713,8.869311,-8.923413,53.89588,16.34463,70.30515,0.9491069,-0.3149541,0.3128957,0.9769116,-0.2136439,0.6121901,13.80314,0.0662992,13.80314,15.77028,28.86825,37.09232,69.26052,74.31855,4797.02,0,0,1,470
swipe_down,-0.8137977,-10.75757,-3.479055,8.116706,18.25333,2.200685,2.213647,0.6827341,-0.2620994,1.627595,-3.584838,-3.479055,30.88115,0.9795535,0.2011841,0.06822341,-0.4523569,-0.891837,-0.2547501,-2.270666,2.107902,15.71703,15.79474,26.28097,37.11842,5.61589,78.92926,401.3333,2,3,2,0,0,-4.14052,24.35012,36.38692,4.991239,18.46367,19.88494,0.4263121,23.52923,32.80209,1.122998,44.725,0.8026286,0.5964791,0.3134565,0.2947215,0.9555832,-0.1175803,-1.146174,-0.2592087,10.53186,7.895935,13.39329,11.77548,25.64453,79.63093,1824.869,0,0,1,517
swipe_down,-3.24101,-3.942082,-0.6527036,4.847334,27.73752,6.116907,0.6815076,5.670675,0.9249513,-0.8137977,0.2961981,-0.5,33.38932,0.9833172,0.181899,0.8553172,-0.9907233,-0.1358951,0.5542451,1.860431,-6.725773,19.71548,21.9319,35.60097,52.64967,6.012888,79.99799,830.2834,5,1,2,0,0,-0.5418891,12.9215,82.40894,14.52437,7.895219,60.39048,10.16543,12.1077,82.40894,13.96153,84.7655,0.9900079,0.1410118,0.6342461,0.9928555,0.1193224,0.8050706,1.67673,-5.810441,19.87229,16.26599,37.25551,32.62899,75.2166,99.38497,7132.753,0,0,1,611
swipe_down,-9.730121,0,-1.041889,4.047717,24.91919,6.137851,-0.2498117,8.968874,1.761424,2.420122,7.649011,-1.041889,29.36569,0.9670201,0.2547001,0.7693245,-0.9857895,0.1679855,-0.6132179,-2.103293,-0.4038634,13.18565,14.348,27.45074,33.45945,9.770941,65.62045,664.4962,3,0,1,-2.498116,0,0,7.253275,89.68874,20.15613,0.1806916,62.29212,13.31361,-2.476845,81.15114,20.15613,92.44149,0.9960589,0.08869406,0.9137557,0.9996123,-0.02784242,0.9900922,15.04856,2.938927,15.04856,14.11458,31.14574,31.43891,91.43616,98.94023,8360.572,2,0,0,470
swipe_down,-1.620505,-0.2686644,-1.799315,3.23392,25.21539,5.637851,0.988339,11.29607,1.46945,2.427212,19.78341,-1.799315,26.98729,0.960222,0.2792377,0.8975549,-0.9999999,-0.0005021532,0.999971,-2.199738,-3.007601,10.55276,11.57908,20.13507,26.75249,14.14987,49.94852,678.0594,1,1,1,0,0,-0.9310745,10.51556,101.9333,15.35072,6.552054,70.59055,9.592266,10.51556,101.9333,13.5514,103.7597,0.997928,0.06434102,0.8746956,0.9961942,0.08716103,0.8297744,4.398861,-1.807042,10.35346,8.480875,19.75754,15.2284,102.9064,106.2757,10684.61,0,0,1,423
swipe_down,-4.054808,-0.5648625,-2.368241,7.267456,16.07648,5.027037,0.3191377,6.666883,0.3476387,-3.2481,6.552797,-2.368241,21.44337,0.6214623,0.7834441,0.1965116,-0.9903779,-0.1383894,0.6564425,-1.9883,1.444805,10.96128,9.972329,21.52881,19.11694,11.79434,56.62648,311.3466,3,1,4,0,0,-1.41013,11.30099,67.79856,6.365572,5.04414,48.81036,2.842655,9.673397,60.3847,6.170979,69.17239,0.9894618,0.1447944,0.3720833,0.9988562,0.04781433,0.736659,6.140339,2.912889,16.26325,15.10008,33.19919,37.40947,66.83565,76.76942,4629.522,0,0,1,470
swipe_down,-3.23392,-1.074658,-1.673648,5.661132,14.85818,6.242574,0.6050305,3.724417,0.2185832,1.613415,3.114533,-0.5209445,19.89079,0.9064306,0.4223547,-0.05295481,-0.9534163,-0.3016578,0.3954239,-3.650227,-0.4928345,14.92915,17.60766,29.18162,39.32535,2.696703,64.04002,234.8509,3,2,3,0,0,-0.3472964,14.53491,44.693,8.685832,7.947328,32.56168,4.241547,12.1077,40.60727,7.122998,47.85735,0.9905837,0.1369087,0.7849278,0.9870606,0.1603477,0.339782,12.1039,-7.491545,17.74411,13.39805,36.55111,27.55642,45.35479,63.20375,2186.083,0,0,1,564
swipe_down,-4.861515,0,-0.8472964,8.909232,25.06284,3.637851,0.8129114,10.33209,0.815546,4.882786,7.56641,1.437166,28.94643,0.9418473,-0.3360412,0.604024,-0.9953999,-0.09580764,0.07698128,-3.462446,-2.838005,13.24289,14.37823,28.98856,36.6288,8.49431,57.51991,653.1229,1,0,1,-8.116706,0,-0.0628336,6.503291,82.65674,7.760849,1.624444,53.15978,4.474653,0.7925265,64.05812,6.323683,84.30357,0.9927869,-0.119892,0.2613499,0.9969192,0.07843591,0.7082498,9.78264,3.700318,9.78264,7.864721,14.54255,17.02849,83.16848,89.52629,6916.997,2,0,1,376
swipe_front,-2.441393,-0.2961981,0,9.72303,17.64898,4.200685,1.289314,8.00609,1.798248,0,14.00309,3.221629,22.08276,0.9958019,0.09153406,0.7685074,0.3420202,-0.9396926,-0.523491,-1.936625,2.419615,14.71574,13.40735,27.52337,28.17625,1,59.57848,329.1322,2,0,0,-1.627595,-0.2961981,0,12.90023,80.06091,17.98248,7.400594,43.57499,10.78467,10.49428,49.54218,12.7757,83.61633,0.789583,-0.6136437,0.9342398,0.9872797,0.1589931,0.8126953,11.85316,9.306519,12.55129,9.306519,19.88674,13.69887,83.06233,89.38615,6899.351,2,1,0,470
swipe_front,-3.2481,0,0,3.262281,15.71924,2.721629,0.7249514,6.285958,1.127782,-3.2481,15.71924,2.721629,17.2304,1,-4.371139E-08,-1,-0.2887159,0.9574148,-0.821661,1.559274,-0.9401581,14.99004,14.00054,33.82008,36.24369,1.423466,47.72533,265.1442,4,0,0,-0.7996169,0,0,6.524562,56.57362,10.15003,3.35926,29.93638,5.704682,1.670138,41.97813,7.928406,57.9417,0.9055751,0.4241859,0.6443314,0.9934152,0.1145693,0.8411958,12.55623,10.01306,12.55623,10.01306,22.06626,19.72972,57.84607,61.10907,3346.167,1,0,0,423
swipe_front,-9.680488,-0.02753374,-2.083778,0.8137977,11.50849,2.742574,-1.022302,3.851998,0.544732,0.8137977,4.210746,0.8054073,16.32494,0.8685095,-0.4956725,-0.7212202,-0.9996519,-0.02638205,-0.9997641,4.581697,-3.747833,18.34447,19.40783,37.86376,45.02118,0.4227722,56.83696,144,2,2,2,-15.33453,0,-0.8891854,0.007090397,57.77996,10.25476,-4.642112,35.15995,5.880425,-3.23392,50.49182,8.775702,60.81182,0.9801002,-0.1985037,-0.4182967,0.9665402,-0.2565152,0.4702551,15.52553,6.930728,21.74047,22.78774,46.31039,51.09974,60.33603,67.33769,3640.437,1,0,2,705
swipe_front,-3.226829,0,-0.8682409,2.434303,16.2841,3.374333,-0.8059982,7.658022,1.204531,-0.8067073,8.393958,2.437166,17.75443,0.9943516,-0.1061364,0.7872564,-0.4124658,-0.9109731,-0.1930904,-6.950028,-4.700081,16.59253,14.15409,34.83033,29.65302,2.714802,44.60423,278.2881,2,0,2,-8.059982,0,-0.08377814,2.441393,76.58022,12.9345,-2.115171,42.86822,7.199471,-0.7925265,52.13732,9.060164,78.38549,0.9601779,0.2793894,-0.05140551,0.994507,-0.1046708,0.831101,14.68475,2.137743,14.68475,18.10745,25.99366,42.44033,77.93961,81.59061,6074.583,1,0,2,470
swipe_front,-3.23392,-0.5923963,-0.5628336,3.226829,13.16957,3.068926,-0.4026446,5.63756,0.903922,-0.8067073,7.85663,1.784463,15.63082,0.9075655,0.4199105,-0.04448617,-0.5735765,0.819152,0.2104355,1.003537,0.2454021,14.66189,12.85655,29.02294,25.10456,2,41.49486,183.5181,1,1,4,-4.026446,0,-0.3472964,3.255191,56.96799,9.03922,-1.086519,31.7611,4.825692,0.02127119,37.88114,6.380424,58.19348,0.8676727,-0.4971358,0.7159273,0.9974592,-0.07124027,0.9134731,11.4599,5.180622,14.6015,17.22144,26.76318,40.82925,57.23747,62.73827,3326.194,2,0,1,470
swipe_front,-4.033536,-0.2961981,-0.91013,2.427212,12.69328,2.58987,-1.291441,5.957273,0.6039221,-4.026446,9.529661,1.242574,14.92374,0.9967068,0.08108889,-0.8623375,0.3420202,0.9396926,-0.5234909,4.708928,-6.996382,15.28187,12.58505,31.76314,29.33451,1,38.75648,177.3959,2,1,3,-13.7282,-0.2961981,-0.7783709,1.627595,59.86893,6.03922,-5.725444,32.59801,3.108494,-4.047717,35.39251,4.227721,62.46698,0.914705,0.4041221,0.0813938,0.9772994,-0.2118628,0.4236051,9.138311,9.030684,15.4215,18.6839,30.30346,48.22253,61.25491,66.23465,3803.436,2,1,2,470
swipe_front,-4.882786,0,0,0.8137977,13.20308,2.895277,-1.620505,6.940778,1.347677,-4.047717,10.65341,1.742574,14.66816,0.9972357,0.07430347,0.9305975,-1,-4.371139E-08,-1,-3.139265,6.555654,12.88729,12.51934,26.14366,33.30945,1.619156,37.10097,176.2681,2,0,0,-14.58455,0,0,0,62.467,12.12909,-7.382161,36.04184,6.819952,-8.116706,47.1146,8.122998,65.28361,0.9132237,-0.4074586,0.3934815,0.9738104,-0.2273614,0.6394157,14.73393,17.71157,14.73393,17.71157,27.66506,42.03719,65.28361,67.32657,4261.949,0,0,0,423
swipe_front,-6.453658,-0.2961981,0,0,16.82143,3.547981,-1.977466,6.49359,1.569899,-6.453658,9.770792,2.395277,18.63467,0.9982849,-0.05854349,0.9638032,-0.8840712,0.4673522,-0.172896,-5.300288,-0.8662158,11.94711,10.11436,22.7268,21.63323,3.479066,38.47182,299.0962,0,1,0,-17.79719,0,0,0,58.73851,14.12909,-10.76324,39.27697,8.857119,-15.36998,56.80877,12.15003,62.98082,0.9627592,-0.2703604,0.6185309,0.9566264,-0.2913175,0.6217749,8.890872,17.38384,14.47592,17.38384,30.84667,43.75598,62.70467,64.96739,3931.875,0,0,0,423
swipe_front,-2.441393,-0.8885944,0,2.441393,15.16035,2.08987,-0.6290147,6.382698,1.243547,0.007090397,13.47174,1.721629,16.90497,0.9426941,0.3336582,0.08068928,0.3420201,0.9396926,-0.5234908,-3.247732,1.982329,11.67411,11.00056,20.82088,27.55311,3,37.47173,234.6813,4,1,0,-5.661132,-1.184793,0,0,57.44428,11.19192,-2.9162,29.65739,6.385489,-1.613415,40.35418,7.664887,59.95561,-0.3420202,-0.9396926,0.523491,0.9951791,-0.09807488,0.8923392,4.524763,16.21008,15.69487,16.21008,32.9772,36.62254,58.79756,64.38856,3457.153,0,1,0,423
swipe_front,-4.040627,0,-0.1945927,4.875696,19.90843,3.506092,-0.1745413,10.35795,1.288144,-1.620505,14.86415,2.547981,22.12558,0.980782,0.195107,0.7219685,-0.4370231,0.8994502,0.04810329,0.584356,-1.866385,14.0566,12.88023,27.94092,29.97987,4.496542,52.11386,411.2642,2,0,0,-4.040627,0,-0.1945927,0.8350689,93.22157,11.59329,-1.670687,56.0285,6.471246,-3.212648,72.98941,9.413553,94.09031,0.9991292,0.04172337,0.2104208,0.9998581,-0.01684853,0.9909446,13.04998,6.893415,13.04998,13.08036,22.99475,28.53905,93.95282,98.42545,8827.132,2,0,1,423
swipe_left,-2.434303,-12.74835,-0.9162219,33.20972,13.82301,1.736482,5.628596,-0.4740633,0.2847297,-1.620505,0.2686644,0.3263518,44.53729,0.5645365,0.8254082,-0.09276046,-0.1635579,-0.9865338,-0.1974253,2.462651,4.087085,26.33002,25.29999,60.48624,63.56001,6.698922,112.0465,1266.044,3,5,3,0,-9.481267,0,119.061,28.13426,5.694592,95.30442,-2.408795,2.974485,119.061,-9.102468,2.715537,124.9915,0.5203449,0.8539562,0.0436867,-0.08392694,0.9964719,0.05052166,-9.465704,17.22356,21.16667,17.37752,49.55462,41.7907,113.1139,150.3689,14265.76,0,1,0,940
swipe_left,0,-10.98312,-1.083778,23.4796,12.10687,1.194593,11.58271,0.7581989,0.2305407,17.01176,-10.98312,0.4310745,33.00954,0.5622997,0.8269335,-0.02533391,-0.4124658,-0.9109731,-0.1930904,1.797529,-2.041668,14.22318,16.01894,27.77782,44.02836,2.714802,76.36897,597.3436,0,1,2,0,0,-0.09863075,115.8271,31.53901,2.305407,67.45711,14.55835,0.9268497,80.19727,31.53901,0.4223138,120.0683,0.515047,0.8571619,0.05934182,0.06531973,0.9978644,0.01989993,-0.6857306,0.9196801,4.666398,1.015149,3.393718,0.4481868,116.0979,133.6893,13478.72,0,0,2,470
swipe_left,0,-11.542,-1.583778,25.92808,12.94039,1.652704,11.26697,-0.2667679,0.3794225,17.82555,-11.542,-0.2425737,35.80681,0.7539771,0.6569008,-0.1253971,0.01131001,-0.999936,-0.3214455,7.500284,-3.390209,15.96247,15.81145,36.89728,43.79319,5.141768,82.78992,735.7792,0,1,4,0,-2.934448,0,123.9367,26.95544,4.173648,72.84072,5.366915,2.71487,95.59561,7.474208,2.200685,127.5584,0.1332995,0.9910758,0.22024,-0.02367035,0.9997198,0.03365656,-1.320193,0.9887469,4.105638,1.160523,2.108458,0.2412211,124.0417,139.1098,15386.34,0,2,0,517
swipe_left,0,-12.9835,-1.58987,25.92808,8.729647,2,12.39438,-1.420181,0.341013,22.68707,-12.9835,-0.2635182,34.00902,0.4194859,0.9077619,-0.02961596,0.3420202,-0.9396926,-0.523491,9.666837,-9.228552,13.95504,15.26255,30.90967,44.2566,4,74.19324,704.0391,0,1,2,0,-14.20181,0,123.9438,16.13683,5.58987,63.93822,-1.652593,3.627951,65.64109,16.13683,4.964203,127.7253,-0.03848278,0.9992593,0.3392754,-0.1138378,0.9934993,0.02750311,-1.345461,0.9980035,3.27021,1.34884,1.436382,0.448943,124.8014,135.8654,15575.39,0,2,0,470
swipe_left,0,-15.51162,-0.7216291,24.30758,10.68094,8.110815,8.770055,-2.672344,1.343806,20.25986,-12.64419,-0.7216291,36.80925,0.7218934,0.6920043,0.03952396,0.3420202,-0.9396926,-0.523491,-0.5335461,-0.656462,19.10049,19.23557,40.87141,46.69205,1,87.59129,752.5293,0,2,2,0,-32.06813,0,105.2406,19.83473,16.12567,57.53571,-7.064247,10.53893,63.11461,7.119892,15.50609,118.4464,-0.3420202,0.9396926,0.5234909,-0.2914808,0.9565767,0.1514589,-4.529407,5.304758,7.665557,5.375965,7.608211,5.9989,111.1935,138.4243,12364,0,2,0,564
swipe_left,0,-11.8382,-1.215537,23.50796,9.316065,1.562834,11.63624,-0.9482011,0.1774563,17.01176,-11.8382,0.2574263,31.7466,0.4846936,0.874684,0.1051292,-0.3247914,-0.9457857,-0.06278903,5.134893,7.630768,18.75135,19.26485,47.75508,50.95796,2.570884,88.62695,600.259,0,1,6,0,-10.43021,-0.5837781,127.9986,24.50993,2.257426,74.54736,3.410721,0.7672313,97.25866,4.463833,0.2635182,132.7122,0.4623055,0.8867207,-0.0299741,-0.08121771,0.9966964,0.01524854,-1.440345,0.4452532,4.62278,0.91392,2.341639,0.1490584,128.4377,142.932,16496.25,0,1,4,517
swipe_left,-0.8137977,-8.75718,-0.4581109,17.01176,9.819881,4.131759,6.987644,-0.2062256,1.154054,17.01176,-8.186339,0.3891854,26.15195,0.8118779,0.5838273,0.148166,0.3420202,0.9396926,-0.5234909,0.05659199,4.66804,19.36017,16.80674,45.55767,41.47008,1,57.06102,356.5675,0,1,2,-0.8137977,-2.268479,0,76.86408,21.69452,12.69459,39.09602,6.238689,7.552932,48.51588,13.50818,10.35339,82.27534,0.7419545,0.6704502,0.2692765,-0.02950002,0.9995648,0.162949,-2.714974,4.070362,7.590437,4.196023,10.80433,7.126409,77.93835,95.1186,6074.386,1,2,0,517
swipe_left,0,-10.63255,-1.805407,14.57745,7.029081,6.020945,6.6082,-0.8931255,0.9925108,10.55101,-0.7784594,-1.805407,24.20097,0.4610413,0.8873787,0.09820726,-1,-4.371139E-08,1,4.358119,-4.766118,17.5124,17.70298,37.01873,42.84895,1.992389,75.61208,232.4974,0,1,2,0,-10.71751,-0.1736482,79.29839,20.1376,12.37433,42.56084,2.04018,7.552757,43.64728,3.309501,11.74257,86.01002,0.8804388,0.4741598,0.124842,-0.1339364,0.9909899,0.1485279,-0.514571,1.778801,7.870924,5.387129,8.061901,5.943464,80.90086,103.7648,6544.95,0,1,1,564
